gen,nevals,avg,min,max
15,60,[174.95238095   6.21428571],[173.   6.],[175.  16.]
16,67,[174.91666667   6.28571429],[171.   6.],[175.  16.]
17,62,[160.89285714  18.08333333],[-1000.     6.],[ 175. 1000.]
18,67,[174.96428571   6.11904762],[172.   6.],[175.  15.]
19,60,[174.91666667   6.25      ],[171.   6.],[175.  19.]
20,62,[160.86904762  18.14285714],[-1000.     6.],[ 175. 1000.]
21,73,[174.96428571   6.01190476],[173.   6.],[175.   7.]
22,66,[174.97619048   6.02380952],[173.   6.],[175.   7.]
23,67,[146.95238095  29.75      ],[-1000.     6.],[ 175. 1000.]
24,68,[174.91666667   6.11904762],[171.   6.],[175.  11.]
25,70,[160.89285714  18.03571429],[-1000.     6.],[ 175. 1000.]
26,59,[160.95238095  17.9047619 ],[-1000.     6.],[ 175. 1000.]
27,57,[174.97619048   6.03571429],[173.   6.],[175.   7.]
28,57,[174.95238095   6.17857143],[173.   6.],[175.  20.]
29,56,[174.98809524   6.02380952],[174.   6.],[175.   7.]
30,64,[174.94047619   6.11904762],[170.   6.],[175.  14.]
31,63,[175.           6.02380952],[175.   6.],[175.   7.]
32,63,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
33,62,[174.95238095   6.02380952],[173.   6.],[175.   7.]
34,58,[174.97619048   6.03571429],[173.   6.],[175.   9.]
35,65,[174.91666667   6.14285714],[170.   6.],[175.  17.]
36,60,[174.96428571   6.01190476],[173.   6.],[175.   7.]
37,69,[174.95238095   6.16666667],[172.   6.],[175.  19.]
38,67,[174.94047619   6.67857143],[170.   6.],[175.  49.]
39,70,[175.           6.01190476],[175.   6.],[175.   7.]
40,56,[174.89285714   6.30952381],[170.   6.],[175.  26.]
41,72,[174.98809524   6.03571429],[174.   6.],[175.   9.]
42,67,[175.   6.],[175.   6.],[175.   6.]
43,60,[175.   6.],[175.   6.],[175.   6.]
44,58,[174.97619048   6.02380952],[173.   6.],[175.   7.]
45,68,[175.           6.03571429],[175.   6.],[175.   7.]
46,54,[160.96428571  17.88095238],[-1000.     6.],[ 175. 1000.]
47,68,[174.97619048   6.04761905],[173.   6.],[175.   7.]
48,60,[175.   6.],[175.   6.],[175.   6.]
49,58,[174.95238095   6.16666667],[171.   6.],[175.  16.]
50,67,[174.95238095   6.04761905],[171.   6.],[175.   8.]
51,61,[174.89285714   6.54761905],[168.   6.],[175.  50.]
52,66,[174.97619048   6.01190476],[173.   6.],[175.   7.]
53,65,[174.88095238   6.27380952],[167.   6.],[175.  28.]
54,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
55,63,[160.97619048  17.8452381 ],[-1000.     6.],[ 175. 1000.]
56,55,[174.96428571   6.02380952],[172.   6.],[175.   8.]
57,68,[174.98809524   6.01190476],[174.   6.],[175.   7.]
58,63,[174.91666667   6.04761905],[171.   6.],[175.   8.]
59,59,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
60,64,[175.           6.05952381],[175.   6.],[175.  10.]
,,,,
gen,nevals,avg,min,max
0,84,[-720.67857143  764.1547619 ],[-1000.     7.],[ 175. 1000.]
1,55,[-22.23809524 175.        ],[-1000.     7.],[ 175. 1000.]
2,64,[146.44047619  32.69047619],[-1000.     7.],[ 175. 1000.]
3,62,[174.57142857   8.72619048],[169.   7.],[175.  21.]
4,66,[174.76190476   7.53571429],[168.   6.],[175.  14.]
5,63,[174.76190476   7.27380952],[164.   6.],[175.  29.]
6,74,[104.85714286  65.80952381],[-1000.     6.],[ 175. 1000.]
7,67,[160.8452381   18.08333333],[-1000.     6.],[ 175. 1000.]
8,70,[160.82142857  18.26190476],[-1000.     6.],[ 175. 1000.]
9,65,[174.9047619    6.23809524],[172.   6.],[175.  15.]
10,60,[174.94047619   6.11904762],[173.   5.],[175.  13.]
11,64,[160.91666667  17.91666667],[-1000.     5.],[ 175. 1000.]
12,59,[174.88095238   6.35714286],[172.   5.],[175.  25.]
13,71,[174.95238095   5.83333333],[172.   5.],[175.  10.]
14,66,[174.9047619    5.28571429],[170.   5.],[175.  17.]
15,59,[174.9047619    5.13095238],[173.   5.],[175.   9.]
16,59,[174.95238095   5.0952381 ],[174.   5.],[175.   7.]
17,61,[174.91666667   5.17857143],[173.   5.],[175.   9.]
18,62,[174.91666667   5.1547619 ],[173.   5.],[175.   8.]
19,59,[174.96428571   5.03571429],[172.   5.],[175.   7.]
20,69,[174.92857143   5.11904762],[173.   5.],[175.   8.]
21,62,[174.92857143   5.29761905],[173.   5.],[175.  24.]
22,60,[174.9047619    5.32142857],[172.   5.],[175.  26.]
23,63,[174.94047619   5.16666667],[173.   5.],[175.   8.]
24,55,[174.96428571   5.23809524],[174.   5.],[175.  20.]
25,66,[174.97619048   5.05952381],[174.   5.],[175.   7.]
26,58,[174.91666667   5.27380952],[171.   5.],[175.  24.]
27,64,[174.98809524   5.03571429],[174.   5.],[175.   7.]
28,67,[174.95238095   5.10714286],[172.   5.],[175.   9.]
29,70,[175.   5.],[175.   5.],[175.   5.]
30,67,[174.98809524   5.03571429],[174.   5.],[175.   7.]
31,66,[174.97619048   5.02380952],[173.   5.],[175.   7.]
32,61,[174.98809524   5.1547619 ],[174.   5.],[175.  17.]
33,62,[175.   5.],[175.   5.],[175.   5.]
34,67,[160.98809524  16.91666667],[-1000.     5.],[ 175. 1000.]
35,75,[174.97619048   5.03571429],[174.   5.],[175.   7.]
36,68,[174.98809524   5.01190476],[174.   5.],[175.   6.]
37,60,[174.96428571   5.13095238],[173.   5.],[175.  12.]
38,57,[175.   5.],[175.   5.],[175.   5.]
39,65,[174.98809524   5.02380952],[174.   5.],[175.   7.]
40,63,[161.01190476  16.8452381 ],[-1000.     5.],[ 175. 1000.]
41,63,[174.96428571   5.05952381],[173.   5.],[175.   8.]
42,61,[174.95238095   5.17857143],[173.   5.],[175.  15.]
43,60,[174.94047619   5.28571429],[172.   5.],[175.  27.]
44,65,[175.   5.],[175.   5.],[175.   5.]
45,64,[174.96428571   5.16666667],[174.   5.],[175.  12.]
46,60,[175.           5.02380952],[175.   5.],[175.   7.]
47,69,[160.97619048  16.94047619],[-1000.     5.],[ 175. 1000.]
48,60,[174.97619048   5.04761905],[174.   5.],[175.   7.]
49,63,[174.94047619   5.11904762],[173.   5.],[175.  10.]
50,60,[174.98809524   5.03571429],[174.   5.],[175.   6.]
51,57,[174.98809524   5.05952381],[174.   5.],[175.   9.]
52,60,[174.96428571   5.04761905],[173.   5.],[175.   7.]
53,53,[174.94047619   5.16666667],[171.   5.],[175.  17.]
54,66,[175.           5.02380952],[175.   5.],[175.   6.]
55,60,[175.   5.],[175.   5.],[175.   5.]
56,64,[174.96428571   5.07142857],[174.   5.],[175.   7.]
57,63,[174.96428571   5.19047619],[173.   5.],[175.  14.]
58,64,[175.   5.],[175.   5.],[175.   5.]
59,64,[174.97619048   5.03571429],[174.   5.],[175.   6.]
60,59,[175.   5.],[175.   5.],[175.   5.]
,,,,
gen,nevals,avg,min,max
0,84,[-650.96428571  705.25      ],[-1000.     7.],[ 175. 1000.]
1,63,[-36.36904762 186.6547619 ],[-1000.     7.],[ 175. 1000.]
2,66,[90.19047619 80.47619048],[-1000.     7.],[ 175. 1000.]
3,58,[104.41666667  68.76190476],[-1000.     7.],[ 175. 1000.]
4,70,[118.66666667  55.66666667],[-1000.     6.],[ 175. 1000.]
5,59,[146.88095238  31.10714286],[-1000.     6.],[ 175. 1000.]
6,61,[146.86904762  30.26190476],[-1000.     6.],[ 175. 1000.]
7,67,[174.98809524   6.02380952],[174.   6.],[175.   7.]
8,58,[174.95238095   6.04761905],[173.   6.],[175.   9.]
9,56,[174.88095238   6.21428571],[171.   6.],[175.  18.]
10,67,[160.92857143  17.86904762],[-1000.     6.],[ 175. 1000.]
11,72,[160.82142857  18.07142857],[-1000.     6.],[ 175. 1000.]
12,57,[160.98809524  17.92857143],[-1000.     6.],[ 175. 1000.]
13,63,[174.9047619    6.16666667],[170.   6.],[175.  19.]
14,56,[174.98809524   6.04761905],[174.   6.],[175.   9.]
15,64,[174.88095238   6.05952381],[167.   6.],[175.  10.]
16,58,[160.95238095  17.92857143],[-1000.     6.],[ 175. 1000.]
17,56,[174.95238095   6.13095238],[173.   6.],[175.  14.]
18,65,[175.           6.04761905],[175.   6.],[175.   9.]
19,65,[174.92857143   6.21428571],[170.   6.],[175.  22.]
20,61,[174.91666667   6.10714286],[172.   6.],[175.  11.]
21,73,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
22,59,[174.97619048   6.26190476],[174.   6.],[175.  26.]
23,60,[174.98809524   6.02380952],[174.   6.],[175.   7.]
24,68,[174.94047619   6.17857143],[172.   6.],[175.  16.]
25,65,[174.94047619   6.17857143],[173.   6.],[175.  17.]
26,59,[175.           6.02380952],[175.   6.],[175.   7.]
27,60,[174.98809524   6.07142857],[174.   6.],[175.   9.]
28,66,[174.97619048   6.04761905],[173.   6.],[175.   9.]
29,53,[174.97619048   6.03571429],[173.   6.],[175.   9.]
30,72,[174.98809524   6.02380952],[174.   6.],[175.   7.]
31,64,[174.95238095   6.29761905],[172.   6.],[175.  20.]
32,62,[175.   6.],[175.   6.],[175.   6.]
33,67,[174.98809524   6.01190476],[174.   6.],[175.   7.]
34,62,[175.   6.],[175.   6.],[175.   6.]
35,67,[174.95238095   6.03571429],[171.   6.],[175.   9.]
36,51,[175.           6.02380952],[175.   6.],[175.   7.]
37,56,[174.97619048   6.01190476],[173.   6.],[175.   7.]
38,61,[174.95238095   6.03571429],[171.   6.],[175.   9.]
39,70,[174.98809524   6.01190476],[174.   6.],[175.   7.]
40,63,[161.01190476  17.86904762],[-1000.     6.],[ 175. 1000.]
41,68,[174.97619048   6.04761905],[173.   6.],[175.   9.]
42,63,[175.   6.],[175.   6.],[175.   6.]
43,58,[175.   6.],[175.   6.],[175.   6.]
44,65,[174.95238095   6.08333333],[171.   6.],[175.   9.]
45,58,[174.94047619   6.04761905],[171.   6.],[175.   9.]
46,64,[174.98809524   6.04761905],[174.   6.],[175.   9.]
47,62,[175.   6.],[175.   6.],[175.   6.]
48,61,[174.97619048   6.03571429],[173.   6.],[175.   9.]
49,60,[175.   6.],[175.   6.],[175.   6.]
50,63,[175.           6.01190476],[175.   6.],[175.   7.]
51,52,[175.   6.],[175.   6.],[175.   6.]
52,64,[174.98809524   6.        ],[174.   6.],[175.   6.]
53,64,[175.           6.03571429],[175.   6.],[175.   9.]
54,64,[174.98809524   6.01190476],[174.   6.],[175.   7.]
55,67,[174.98809524   6.04761905],[174.   6.],[175.  10.]
56,70,[174.97619048   6.11904762],[173.   6.],[175.  13.]
57,56,[175.           6.03571429],[175.   6.],[175.   9.]
58,61,[174.98809524   6.02380952],[174.   6.],[175.   7.]
59,57,[175.           6.04761905],[175.   6.],[175.   9.]
60,58,[174.97619048   6.01190476],[174.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.94047619  728.82142857],[-1000.     6.],[ 175. 1000.]
1,66,[ 33.76190476 127.73809524],[-1000.     7.],[ 175. 1000.]
2,61,[104.41666667  68.16666667],[-1000.     7.],[ 175. 1000.]
3,71,[132.58333333  43.54761905],[-1000.     6.],[ 175. 1000.]
4,68,[160.66666667  18.98809524],[-1000.     6.],[ 175. 1000.]
5,68,[146.9047619   30.11904762],[-1000.     6.],[ 175. 1000.]
6,64,[146.78571429  29.95238095],[-1000.     6.],[ 175. 1000.]
7,66,[132.91666667  41.6547619 ],[-1000.     6.],[ 175. 1000.]
8,63,[160.94047619  17.91666667],[-1000.     6.],[ 175. 1000.]
9,69,[174.92857143   6.26190476],[171.   6.],[175.  15.]
10,63,[174.88095238   6.54761905],[171.   6.],[175.  34.]
11,64,[174.8452381    6.20238095],[169.   6.],[175.  18.]
12,65,[174.9047619    6.10714286],[173.   6.],[175.  11.]
13,72,[160.96428571  17.8452381 ],[-1000.     6.],[ 175. 1000.]
14,64,[174.94047619   6.03571429],[173.   6.],[175.   9.]
15,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
16,61,[174.95238095   6.05952381],[174.   6.],[175.   9.]
17,62,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
18,54,[174.92857143   6.1547619 ],[171.   6.],[175.  16.]
19,56,[174.94047619   6.51190476],[171.   6.],[175.  46.]
20,63,[160.98809524  17.89285714],[-1000.     6.],[ 175. 1000.]
21,71,[174.91666667   6.10714286],[173.   6.],[175.  10.]
22,54,[174.98809524   6.02380952],[174.   6.],[175.   8.]
23,68,[174.96428571   6.01190476],[173.   6.],[175.   7.]
24,65,[175.           6.01190476],[175.   6.],[175.   7.]
25,68,[174.98809524   6.02380952],[174.   6.],[175.   7.]
26,62,[175.   6.],[175.   6.],[175.   6.]
27,65,[174.97619048   6.02380952],[174.   6.],[175.   8.]
28,64,[174.98809524   6.        ],[174.   6.],[175.   6.]
29,61,[174.9047619    6.14285714],[169.   6.],[175.  13.]
30,58,[174.98809524   6.02380952],[174.   6.],[175.   8.]
31,68,[174.96428571   6.26190476],[172.   6.],[175.  25.]
32,58,[174.98809524   6.04761905],[174.   6.],[175.   8.]
33,67,[174.98809524   6.03571429],[174.   6.],[175.   8.]
34,67,[175.   6.],[175.   6.],[175.   6.]
35,58,[175.           6.01190476],[175.   6.],[175.   7.]
36,67,[174.92857143   6.30952381],[171.   6.],[175.  26.]
37,57,[175.   6.],[175.   6.],[175.   6.]
38,63,[174.97619048   6.        ],[173.   6.],[175.   6.]
39,69,[174.98809524   6.02380952],[174.   6.],[175.   7.]
40,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
41,61,[175.   6.],[175.   6.],[175.   6.]
42,65,[175.   6.],[175.   6.],[175.   6.]
43,66,[174.96428571   6.04761905],[173.   6.],[175.   8.]
44,63,[160.89285714  17.94047619],[-1000.     6.],[ 175. 1000.]
45,65,[174.95238095   6.04761905],[173.   6.],[175.   8.]
46,70,[175.   6.],[175.   6.],[175.   6.]
47,69,[147.02380952  29.66666667],[-1000.     6.],[ 175. 1000.]
48,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
49,63,[174.96428571   6.07142857],[172.   6.],[175.  10.]
50,57,[174.98809524   6.01190476],[174.   6.],[175.   7.]
51,56,[175.           6.03571429],[175.   6.],[175.   8.]
52,64,[175.   6.],[175.   6.],[175.   6.]
53,62,[175.   6.],[175.   6.],[175.   6.]
54,68,[174.96428571   6.01190476],[173.   6.],[175.   7.]
55,64,[175.   6.],[175.   6.],[175.   6.]
56,58,[175.   6.],[175.   6.],[175.   6.]
57,65,[175.           6.01190476],[175.   6.],[175.   7.]
58,69,[175.   6.],[175.   6.],[175.   6.]
59,62,[175.   6.],[175.   6.],[175.   6.]
60,58,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-692.75       740.6547619],[-1000.     7.],[ 175. 1000.]
1,65,[-64.02380952 209.82142857],[-1000.     7.],[ 175. 1000.]
2,61,[159.85714286  21.95238095],[-1000.     6.],[ 175. 1000.]
3,65,[132.63095238  43.6547619 ],[-1000.     6.],[ 175. 1000.]
4,63,[146.96428571  30.82142857],[-1000.     6.],[ 175. 1000.]
5,65,[174.86904762   7.4047619 ],[171.   6.],[175.  25.]
6,59,[161.          18.88095238],[-1000.     7.],[ 175. 1000.]
7,70,[174.92857143   7.03571429],[172.   7.],[175.  10.]
8,62,[160.83333333  19.30952381],[-1000.     7.],[ 175. 1000.]
9,52,[160.98809524  18.85714286],[-1000.     7.],[ 175. 1000.]
10,60,[174.98809524   7.        ],[174.   7.],[175.   7.]
11,55,[175.   7.],[175.   7.],[175.   7.]
12,58,[174.98809524   6.98809524],[174.   6.],[175.   7.]
13,60,[174.98809524   6.98809524],[174.   6.],[175.   7.]
14,69,[147.          31.02380952],[-1000.     6.],[ 175. 1000.]
15,74,[161.01190476  18.80952381],[-1000.     6.],[ 175. 1000.]
16,71,[161.01190476  18.69047619],[-1000.     6.],[ 175. 1000.]
17,58,[174.97619048   6.36904762],[174.   6.],[175.   9.]
18,58,[174.96428571   6.07142857],[174.   6.],[175.   7.]
19,62,[174.94047619   6.14285714],[172.   6.],[175.  13.]
20,66,[175.           6.02380952],[175.   6.],[175.   7.]
21,64,[147.02380952  29.71428571],[-1000.     6.],[ 175. 1000.]
22,67,[175.           6.03571429],[175.   6.],[175.   7.]
23,69,[174.97619048   6.02380952],[174.   6.],[175.   7.]
24,63,[174.98809524   6.01190476],[174.   6.],[175.   7.]
25,68,[174.98809524   6.08333333],[174.   6.],[175.   9.]
26,62,[161.          17.86904762],[-1000.     6.],[ 175. 1000.]
27,67,[174.98809524   6.04761905],[174.   6.],[175.   7.]
28,70,[174.98809524   6.        ],[174.   6.],[175.   6.]
29,57,[174.94047619   6.10714286],[171.   6.],[175.  12.]
30,58,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
31,63,[175.   6.],[175.   6.],[175.   6.]
32,54,[175.   6.],[175.   6.],[175.   6.]
33,63,[174.97619048   6.01190476],[174.   6.],[175.   7.]
34,64,[174.98809524   6.02380952],[174.   6.],[175.   7.]
35,56,[174.97619048   6.05952381],[173.   6.],[175.   9.]
36,74,[175.          6.1547619],[175.   6.],[175.  17.]
37,70,[174.78571429   6.28571429],[166.   6.],[175.  13.]
38,65,[175.           6.03571429],[175.   6.],[175.   9.]
39,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
40,57,[174.98809524   6.02380952],[174.   6.],[175.   7.]
41,59,[175.           6.02380952],[175.   6.],[175.   7.]
42,66,[175.           6.01190476],[175.   6.],[175.   7.]
43,62,[174.98809524   6.01190476],[174.   6.],[175.   7.]
44,69,[174.98809524   6.03571429],[174.   6.],[175.   7.]
45,54,[174.95238095   6.16666667],[173.   6.],[175.  13.]
46,68,[175.           6.03571429],[175.   6.],[175.   7.]
47,67,[175.           6.03571429],[175.   6.],[175.   9.]
48,65,[175.           6.01190476],[175.   6.],[175.   7.]
49,64,[175.   6.],[175.   6.],[175.   6.]
50,59,[174.95238095   6.13095238],[172.   6.],[175.  15.]
51,74,[175.           6.01190476],[175.   6.],[175.   7.]
52,62,[175.           6.02380952],[175.   6.],[175.   7.]
53,58,[174.98809524   6.01190476],[174.   6.],[175.   7.]
54,69,[175.           6.01190476],[175.   6.],[175.   7.]
55,63,[174.98809524   6.04761905],[174.   6.],[175.   8.]
56,60,[174.98809524   6.02380952],[174.   6.],[175.   7.]
57,69,[174.98809524   6.02380952],[174.   6.],[175.   7.]
58,59,[175.   6.],[175.   6.],[175.   6.]
59,53,[175.           6.03571429],[175.   6.],[175.   7.]
60,62,[175.           6.01190476],[175.   6.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-608.80952381  669.73809524],[-1000.     7.],[ 175. 1000.]
1,63,[ 48.10714286 116.6547619 ],[-1000.     7.],[ 175. 1000.]
2,61,[146.64285714  32.25      ],[-1000.     7.],[ 175. 1000.]
3,58,[90.76190476 78.39285714],[-1000.     6.],[ 175. 1000.]
4,57,[174.86904762   7.26190476],[172.   6.],[175.  28.]
5,70,[174.85714286   7.20238095],[169.   6.],[175.  25.]
6,60,[174.97619048   6.70238095],[174.   6.],[175.   8.]
7,57,[160.94047619  17.91666667],[-1000.     6.],[ 175. 1000.]
8,53,[174.94047619   6.0952381 ],[173.   6.],[175.   9.]
9,65,[174.98809524   6.05952381],[174.   6.],[175.   7.]
10,59,[174.97619048   6.07142857],[174.   6.],[175.   8.]
11,64,[174.97619048   6.03571429],[173.   6.],[175.   7.]
12,62,[174.98809524   6.02380952],[174.   6.],[175.   7.]
13,59,[174.97619048   6.07142857],[174.   6.],[175.   9.]
14,62,[175.           6.03571429],[175.   6.],[175.   7.]
15,65,[174.95238095   6.10714286],[171.   6.],[175.  13.]
16,61,[174.97619048   6.08333333],[174.   6.],[175.   9.]
17,63,[174.98809524   6.02380952],[174.   6.],[175.   7.]
18,58,[174.97619048   6.01190476],[174.   6.],[175.   7.]
19,66,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
20,68,[174.91666667   6.05952381],[171.   6.],[175.   9.]
21,67,[174.95238095   6.02380952],[173.   6.],[175.   7.]
22,68,[174.98809524   6.02380952],[174.   6.],[175.   7.]
23,65,[175.   6.],[175.   6.],[175.   6.]
24,62,[175.   6.],[175.   6.],[175.   6.]
25,59,[175.   6.],[175.   6.],[175.   6.]
26,69,[160.98809524  17.88095238],[-1000.     6.],[ 175. 1000.]
27,62,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
28,70,[175.           6.01190476],[175.   6.],[175.   7.]
29,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
30,55,[175.           6.01190476],[175.   6.],[175.   7.]
31,60,[174.97619048   6.0952381 ],[173.   6.],[175.  10.]
32,63,[174.98809524   6.04761905],[174.   6.],[175.  10.]
33,64,[174.98809524   6.01190476],[174.   6.],[175.   7.]
34,69,[175.   6.],[175.   6.],[175.   6.]
35,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
36,57,[160.98809524  17.92857143],[-1000.     6.],[ 175. 1000.]
37,70,[160.97619048  17.96428571],[-1000.     6.],[ 175. 1000.]
38,65,[174.95238095   6.04761905],[173.   6.],[175.   9.]
39,68,[174.98809524   6.02380952],[174.   6.],[175.   8.]
40,67,[174.98809524   6.01190476],[174.   6.],[175.   7.]
41,59,[175.           6.01190476],[175.   6.],[175.   7.]
42,72,[174.97619048   6.03571429],[174.   6.],[175.   8.]
43,52,[174.98809524   6.01190476],[174.   6.],[175.   7.]
44,62,[174.98809524   6.02380952],[174.   6.],[175.   7.]
45,59,[174.97619048   6.04761905],[173.   6.],[175.   9.]
46,65,[147.01190476  29.66666667],[-1000.     6.],[ 175. 1000.]
47,63,[146.94047619  29.86904762],[-1000.     6.],[ 175. 1000.]
48,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
49,67,[174.94047619   6.11904762],[171.   6.],[175.  15.]
50,63,[160.97619048  17.86904762],[-1000.     6.],[ 175. 1000.]
51,65,[174.97619048   6.02380952],[174.   6.],[175.   7.]
52,66,[175.   6.],[175.   6.],[175.   6.]
53,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
54,64,[175.           6.01190476],[175.   6.],[175.   7.]
55,68,[174.98809524   6.03571429],[174.   6.],[175.   7.]
56,70,[175.   6.],[175.   6.],[175.   6.]
57,62,[175.           6.01190476],[175.   6.],[175.   7.]
58,66,[175.           6.03571429],[175.   6.],[175.   8.]
59,55,[174.92857143   6.23809524],[170.   6.],[175.  24.]
60,73,[175.           6.02380952],[175.   6.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-748.69047619  787.6547619 ],[-1000.     7.],[ 175. 1000.]
1,61,[ -8.61904762 163.08333333],[-1000.     7.],[ 175. 1000.]
2,62,[145.88095238  32.95238095],[-1000.     7.],[ 175. 1000.]
3,67,[118.41666667  56.91666667],[-1000.     7.],[ 175. 1000.]
4,63,[119.          55.66666667],[-1000.     8.],[ 175. 1000.]
5,72,[160.95238095  19.77380952],[-1000.     7.],[ 175. 1000.]
6,65,[160.91666667  19.51190476],[-1000.     7.],[ 175. 1000.]
7,63,[160.86904762  19.35714286],[-1000.     6.],[ 175. 1000.]
8,61,[174.91666667   7.05952381],[171.   7.],[175.   9.]
9,58,[174.92857143   6.98809524],[174.   6.],[175.   7.]
10,64,[147.01190476  30.64285714],[-1000.     7.],[ 175. 1000.]
11,61,[160.95238095  18.88095238],[-1000.     6.],[ 175. 1000.]
12,62,[174.97619048   6.94047619],[174.   6.],[175.   8.]
13,59,[174.98809524   6.6547619 ],[174.   6.],[175.  10.]
14,63,[174.94047619   6.07142857],[173.   6.],[175.   7.]
15,62,[160.97619048  17.85714286],[-1000.     6.],[ 175. 1000.]
16,61,[174.94047619   6.07142857],[172.   6.],[175.  10.]
17,61,[174.98809524   6.        ],[174.   6.],[175.   6.]
18,58,[160.97619048  18.        ],[-1000.     6.],[ 175. 1000.]
19,74,[174.98809524   6.08333333],[174.   6.],[175.  11.]
20,57,[161.01190476  17.85714286],[-1000.     6.],[ 175. 1000.]
21,69,[174.97619048   6.01190476],[174.   6.],[175.   7.]
22,67,[174.98809524   6.        ],[174.   6.],[175.   6.]
23,64,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
24,62,[174.97619048   6.07142857],[174.   6.],[175.  12.]
25,70,[175.   6.],[175.   6.],[175.   6.]
26,58,[160.97619048  17.85714286],[-1000.     6.],[ 175. 1000.]
27,59,[174.98809524   6.03571429],[174.   6.],[175.   8.]
28,66,[174.98809524   6.10714286],[174.   6.],[175.  15.]
29,65,[174.95238095   6.10714286],[171.   6.],[175.  15.]
30,64,[174.98809524   6.02380952],[174.   6.],[175.   7.]
31,69,[174.97619048   6.04761905],[173.   6.],[175.   9.]
32,68,[175.   6.],[175.   6.],[175.   6.]
33,63,[174.97619048   6.01190476],[174.   6.],[175.   7.]
34,70,[174.98809524   6.02380952],[174.   6.],[175.   7.]
35,58,[174.98809524   6.01190476],[174.   6.],[175.   7.]
36,64,[175.           6.02380952],[175.   6.],[175.   7.]
37,59,[174.95238095   6.16666667],[171.   6.],[175.  19.]
38,60,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
39,57,[174.98809524   6.        ],[174.   6.],[175.   6.]
40,60,[175.   6.],[175.   6.],[175.   6.]
41,58,[174.98809524   6.0952381 ],[174.   6.],[175.  14.]
42,65,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
43,62,[175.   6.],[175.   6.],[175.   6.]
44,55,[174.98809524   6.02380952],[174.   6.],[175.   7.]
45,69,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
46,62,[174.98809524   6.        ],[174.   6.],[175.   6.]
47,56,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
48,65,[175.   6.],[175.   6.],[175.   6.]
49,64,[174.98809524   6.02380952],[174.   6.],[175.   7.]
50,71,[174.98809524   6.        ],[174.   6.],[175.   6.]
51,63,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
52,65,[174.98809524   6.01190476],[174.   6.],[175.   7.]
53,66,[175.           6.01190476],[175.   6.],[175.   7.]
54,64,[175.   6.],[175.   6.],[175.   6.]
55,61,[175.   6.],[175.   6.],[175.   6.]
56,55,[175.   6.],[175.   6.],[175.   6.]
57,58,[175.   6.],[175.   6.],[175.   6.]
58,58,[175.   6.],[175.   6.],[175.   6.]
59,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
60,58,[174.94047619   6.03571429],[171.   6.],[175.   8.]
,,,,
gen,nevals,avg,min,max
0,84,[-664.72619048  716.9047619 ],[-1000.     7.],[ 175. 1000.]
1,64,[  6.36904762 152.20238095],[-1000.     7.],[ 175. 1000.]
2,65,[ 62.41666667 103.35714286],[-1000.     6.],[ 175. 1000.]
3,65,[104.79761905  67.01190476],[-1000.     6.],[ 175. 1000.]
4,64,[174.63095238   7.67857143],[170.   7.],[175.  23.]
5,65,[160.76190476  19.23809524],[-1000.     6.],[ 175. 1000.]
6,61,[160.86904762  19.        ],[-1000.     7.],[ 175. 1000.]
7,63,[160.8452381   19.04761905],[-1000.     7.],[ 175. 1000.]
8,58,[174.91666667   7.08333333],[173.   6.],[175.  11.]
9,65,[174.96428571   7.11904762],[173.   7.],[175.  13.]
10,58,[146.94047619  30.70238095],[-1000.     7.],[ 175. 1000.]
11,61,[160.92857143  19.02380952],[-1000.     7.],[ 175. 1000.]
12,61,[160.94047619  18.95238095],[-1000.     7.],[ 175. 1000.]
13,54,[174.97619048   7.05952381],[173.   7.],[175.  10.]
14,57,[174.94047619   7.25      ],[171.   7.],[175.  24.]
15,74,[174.98809524   7.01190476],[174.   7.],[175.   8.]
16,67,[174.92857143   7.30952381],[171.   7.],[175.  27.]
